,training_time,test_time,n_train,n_test,score,feat_vect_length,error,error_msg,input_cspace,target_cspace,hog_orient_nbins,hog_pix_per_cell,hog_cell_per_block,hog_channel,spatial_binning_size,hist_channels,hist_nbins,spatial_feat,hist_feat,hog_feat
793,0.570629358291626,0.4184713363647461,1160,1161,0.990812517944,1827,False,,BGR,LUV,12,"(14, 14)","(4, 4)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
794,0.6404514312744141,0.47226595878601074,1160,1161,0.991960953201,2019,False,,BGR,LUV,12,"(14, 14)","(4, 4)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
795,0.6096563339233398,0.4745972156524658,1160,1161,0.991673844387,2019,False,,BGR,LUV,12,"(14, 14)","(4, 4)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
796,0.6265621185302734,0.4722318649291992,1160,1161,0.992248062016,2019,False,,BGR,LUV,12,"(14, 14)","(4, 4)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
797,0.6880893707275391,0.5274145603179932,1160,1161,0.991386735573,2211,False,,BGR,LUV,12,"(14, 14)","(4, 4)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
798,0.4533267021179199,0.3522355556488037,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(14, 14)","(5, 5)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
799,0.45647597312927246,0.3507061004638672,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(14, 14)","(5, 5)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
800,0.45937514305114746,0.34913015365600586,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(14, 14)","(5, 5)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
801,0.45390796661376953,0.3532109260559082,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(14, 14)","(5, 5)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
802,0.4452970027923584,0.3454868793487549,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(14, 14)","(5, 5)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
803,0.47821545600891113,0.35769104957580566,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(14, 14)","(5, 5)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
804,0.4475982189178467,0.3471190929412842,1160,1161,0.987080103359,1635,False,,BGR,LUV,12,"(14, 14)","(5, 5)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
805,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(14, 14)","(6, 6)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
806,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(14, 14)","(6, 6)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
807,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(14, 14)","(6, 6)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
808,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(14, 14)","(6, 6)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
809,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(14, 14)","(6, 6)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
810,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(14, 14)","(6, 6)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
811,,,,,,,True,negative dimensions are not allowed,BGR,LUV,12,"(14, 14)","(6, 6)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
812,0.6516563892364502,0.49539995193481445,1160,1161,0.991099626759,2067,False,,BGR,LUV,12,"(16, 16)","(3, 3)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
813,0.6079399585723877,0.4598987102508545,1160,1161,0.992822279644,2067,False,,BGR,LUV,12,"(16, 16)","(3, 3)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
814,0.6056094169616699,0.4593980312347412,1160,1161,0.99253517083,2067,False,,BGR,LUV,12,"(16, 16)","(3, 3)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
815,0.7507824897766113,0.5655524730682373,1160,1161,0.991673844387,2499,False,,BGR,LUV,12,"(16, 16)","(3, 3)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
816,0.7734191417694092,0.5789017677307129,1160,1161,0.991960953201,2499,False,,BGR,LUV,12,"(16, 16)","(3, 3)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
