,training_time,test_time,n_train,n_test,score,feat_vect_length,error,error_msg,color_space,orient,pix_per_cell,cell_per_block,hog_channel,spatial_size,hist_bins,spatial_feat,hist_feat,hog_feat
80,30.093788385391235,10.660707473754883,10656,7104,0.964864864865,1536,False,,LUV,5,16,5,2,"(16, 16)",256,True,True,True
81,22.34300208091736,8.089547872543335,10656,7104,0.974352477477,1401,False,,LUV,5,17,3,0,"(14, 14)",256,True,True,True
82,24.14340567588806,8.87660551071167,10656,7104,0.975,1488,False,,LUV,5,17,3,0,"(15, 15)",256,True,True,True
83,25.34135103225708,9.524001598358154,10656,7104,0.976323198198,1581,False,,LUV,5,17,3,0,"(16, 16)",256,True,True,True
84,20.72666573524475,7.898201942443848,10656,7104,0.974380630631,1401,False,,LUV,5,17,3,1,"(14, 14)",256,True,True,True
85,21.396045446395874,8.546698331832886,10656,7104,0.975281531532,1488,False,,LUV,5,17,3,1,"(15, 15)",256,True,True,True
86,22.899394512176514,8.757858514785767,10656,7104,0.975,1581,False,,LUV,5,17,3,1,"(16, 16)",256,True,True,True
87,25.13882565498352,8.694993495941162,10656,7104,0.968102477477,1401,False,,LUV,5,17,3,2,"(14, 14)",256,True,True,True
88,27.513567209243774,9.700663089752197,10656,7104,0.970411036036,1488,False,,LUV,5,17,3,2,"(15, 15)",256,True,True,True
89,27.595922470092773,10.296180725097656,10656,7104,0.969397522523,1581,False,,LUV,5,17,3,2,"(16, 16)",256,True,True,True
90,28.10986638069153,8.827194213867188,10656,7104,0.963907657658,1356,False,,LUV,5,17,4,0,"(14, 14)",256,True,True,True
91,28.23721408843994,9.864079475402832,10656,7104,0.965822072072,1443,False,,LUV,5,17,4,0,"(15, 15)",256,True,True,True
92,31.52454400062561,10.989989757537842,10656,7104,0.964864864865,1536,False,,LUV,5,17,4,0,"(16, 16)",256,True,True,True
93,28.41177463531494,8.84274935722351,10656,7104,0.963907657658,1356,False,,LUV,5,17,4,1,"(14, 14)",256,True,True,True
94,29.162265300750732,10.102092504501343,10656,7104,0.965822072072,1443,False,,LUV,5,17,4,1,"(15, 15)",256,True,True,True
95,30.08995771408081,11.032981395721436,10656,7104,0.964864864865,1536,False,,LUV,5,17,4,1,"(16, 16)",256,True,True,True
96,28.46718955039978,9.07405710220337,10656,7104,0.963907657658,1356,False,,LUV,5,17,4,2,"(14, 14)",256,True,True,True
97,28.390533208847046,10.024373054504395,10656,7104,0.965822072072,1443,False,,LUV,5,17,4,2,"(15, 15)",256,True,True,True
98,30.898258447647095,11.014080047607422,10656,7104,0.964864864865,1536,False,,LUV,5,17,4,2,"(16, 16)",256,True,True,True
99,,,,,,,True,negative dimensions are not allowed,LUV,5,17,5,0,"(14, 14)",256,True,True,True
100,,,,,,,True,negative dimensions are not allowed,LUV,5,17,5,0,"(15, 15)",256,True,True,True
101,,,,,,,True,negative dimensions are not allowed,LUV,5,17,5,0,"(16, 16)",256,True,True,True
102,,,,,,,True,negative dimensions are not allowed,LUV,5,17,5,1,"(14, 14)",256,True,True,True
103,,,,,,,True,negative dimensions are not allowed,LUV,5,17,5,1,"(15, 15)",256,True,True,True
104,,,,,,,True,negative dimensions are not allowed,LUV,5,17,5,1,"(16, 16)",256,True,True,True
105,,,,,,,True,negative dimensions are not allowed,LUV,5,17,5,2,"(14, 14)",256,True,True,True
106,,,,,,,True,negative dimensions are not allowed,LUV,5,17,5,2,"(15, 15)",256,True,True,True
107,,,,,,,True,negative dimensions are not allowed,LUV,5,17,5,2,"(16, 16)",256,True,True,True
108,22.734087705612183,9.019132852554321,10656,7104,0.981221846847,1572,False,,LUV,6,14,3,0,"(14, 14)",256,True,True,True
109,23.44718337059021,9.442607879638672,10656,7104,0.981447072072,1659,False,,LUV,6,14,3,0,"(15, 15)",256,True,True,True
110,26.2004611492157,10.59885311126709,10656,7104,0.982742117117,1752,False,,LUV,6,14,3,0,"(16, 16)",256,True,True,True
111,20.95066809654236,8.565044164657593,10656,7104,0.978068693694,1572,False,,LUV,6,14,3,1,"(14, 14)",256,True,True,True
112,20.81213927268982,8.487794160842896,10656,7104,0.979166666667,1659,False,,LUV,6,14,3,1,"(15, 15)",256,True,True,True
113,22.72144603729248,9.334493160247803,10656,7104,0.978744369369,1752,False,,LUV,6,14,3,1,"(16, 16)",256,True,True,True
114,25.730665683746338,9.847333192825317,10656,7104,0.972522522523,1572,False,,LUV,6,14,3,2,"(14, 14)",256,True,True,True
115,27.052278757095337,10.462602615356445,10656,7104,0.97401463964,1659,False,,LUV,6,14,3,2,"(15, 15)",256,True,True,True
116,29.513859272003174,11.29844331741333,10656,7104,0.973423423423,1752,False,,LUV,6,14,3,2,"(16, 16)",256,True,True,True
117,21.27178430557251,8.112719297409058,10656,7104,0.978744369369,1452,False,,LUV,6,14,4,0,"(14, 14)",256,True,True,True
118,22.36029052734375,8.761690139770508,10656,7104,0.980095720721,1539,False,,LUV,6,14,4,0,"(15, 15)",256,True,True,True
119,24.05369734764099,9.495705366134644,10656,7104,0.981081081081,1632,False,,LUV,6,14,4,0,"(16, 16)",256,True,True,True
120,19.08769154548645,7.419212579727173,10656,7104,0.978068693694,1452,False,,LUV,6,14,4,1,"(14, 14)",256,True,True,True
121,20.202636003494263,8.027563571929932,10656,7104,0.978800675676,1539,False,,LUV,6,14,4,1,"(15, 15)",256,True,True,True
122,22.2368004322052,8.882978439331055,10656,7104,0.979279279279,1632,False,,LUV,6,14,4,1,"(16, 16)",256,True,True,True
123,24.747441291809082,8.687899112701416,10656,7104,0.971143018018,1452,False,,LUV,6,14,4,2,"(14, 14)",256,True,True,True
124,25.51177215576172,9.52350115776062,10656,7104,0.972663288288,1539,False,,LUV,6,14,4,2,"(15, 15)",256,True,True,True
125,27.46210289001465,10.73373293876648,10656,7104,0.973367117117,1632,False,,LUV,6,14,4,2,"(16, 16)",256,True,True,True
126,27.880848169326782,9.076758623123169,10656,7104,0.963907657658,1356,False,,LUV,6,14,5,0,"(14, 14)",256,True,True,True
127,29.12696623802185,10.086572885513306,10656,7104,0.965822072072,1443,False,,LUV,6,14,5,0,"(15, 15)",256,True,True,True
128,30.016827821731567,10.925030708312988,10656,7104,0.964864864865,1536,False,,LUV,6,14,5,0,"(16, 16)",256,True,True,True
129,28.432419061660767,8.93866753578186,10656,7104,0.963907657658,1356,False,,LUV,6,14,5,1,"(14, 14)",256,True,True,True
130,28.40183115005493,10.082659482955933,10656,7104,0.965822072072,1443,False,,LUV,6,14,5,1,"(15, 15)",256,True,True,True
131,30.491491317749023,10.622799634933472,10656,7104,0.964864864865,1536,False,,LUV,6,14,5,1,"(16, 16)",256,True,True,True
132,27.988667011260986,8.838261842727661,10656,7104,0.963907657658,1356,False,,LUV,6,14,5,2,"(14, 14)",256,True,True,True
133,28.89004874229431,9.823746919631958,10656,7104,0.965822072072,1443,False,,LUV,6,14,5,2,"(15, 15)",256,True,True,True
134,29.75469946861267,10.595134973526001,10656,7104,0.964864864865,1536,False,,LUV,6,14,5,2,"(16, 16)",256,True,True,True
135,22.26474356651306,8.680854082107544,10656,7104,0.981925675676,1572,False,,LUV,6,15,3,0,"(14, 14)",256,True,True,True
136,22.425950527191162,9.064597606658936,10656,7104,0.981728603604,1659,False,,LUV,6,15,3,0,"(15, 15)",256,True,True,True
137,24.576263189315796,10.228090047836304,10656,7104,0.982376126126,1752,False,,LUV,6,15,3,0,"(16, 16)",256,True,True,True
138,20.54966139793396,8.079258441925049,10656,7104,0.979138513514,1572,False,,LUV,6,15,3,1,"(14, 14)",256,True,True,True
139,21.439324378967285,8.5013267993927,10656,7104,0.97972972973,1659,False,,LUV,6,15,3,1,"(15, 15)",256,True,True,True
140,22.480878829956055,9.335330963134766,10656,7104,0.978519144144,1752,False,,LUV,6,15,3,1,"(16, 16)",256,True,True,True
141,25.34162211418152,9.637605428695679,10656,7104,0.97339527027,1572,False,,LUV,6,15,3,2,"(14, 14)",256,True,True,True
142,26.817171335220337,10.367438316345215,10656,7104,0.974971846847,1659,False,,LUV,6,15,3,2,"(15, 15)",256,True,True,True
143,27.571757316589355,10.464292764663696,10656,7104,0.97401463964,1752,False,,LUV,6,15,3,2,"(16, 16)",256,True,True,True
144,20.72980546951294,8.084676265716553,10656,7104,0.979279279279,1452,False,,LUV,6,15,4,0,"(14, 14)",256,True,True,True
145,21.111239671707153,8.286729335784912,10656,7104,0.97964527027,1539,False,,LUV,6,15,4,0,"(15, 15)",256,True,True,True
146,23.076457023620605,9.267685890197754,10656,7104,0.981559684685,1632,False,,LUV,6,15,4,0,"(16, 16)",256,True,True,True
147,18.888304233551025,7.4030561447143555,10656,7104,0.977787162162,1452,False,,LUV,6,15,4,1,"(14, 14)",256,True,True,True
148,19.290791749954224,7.964110851287842,10656,7104,0.979138513514,1539,False,,LUV,6,15,4,1,"(15, 15)",256,True,True,True
149,21.75606918334961,8.855746507644653,10656,7104,0.978913288288,1632,False,,LUV,6,15,4,1,"(16, 16)",256,True,True,True
150,23.544918537139893,8.702845096588135,10656,7104,0.972015765766,1452,False,,LUV,6,15,4,2,"(14, 14)",256,True,True,True
151,24.329746961593628,9.1843101978302,10656,7104,0.973226351351,1539,False,,LUV,6,15,4,2,"(15, 15)",256,True,True,True
