,training_time,test_time,n_train,n_test,score,feat_vect_length,error,error_msg,input_cspace,target_cspace,hog_orient_nbins,hog_pix_per_cell,hog_cell_per_block,hog_channel,spatial_binning_size,hist_channels,hist_nbins,spatial_feat,hist_feat,hog_feat
27,27.66129779815674,9.099854469299316,8880,8880,0.955968468468,1059,False,,BGR,BGR,9,"(16, 16)","(4, 4)","(0, 1, 2)","(15, 15)","(0, 1, 2)",128,True,True,False
28,26.372699975967407,10.313241481781006,8880,8880,0.955292792793,1152,False,,BGR,BGR,9,"(16, 16)","(4, 4)","(0, 1, 2)","(16, 16)","(0, 1, 2)",128,True,True,False
29,25.825296878814697,10.706026792526245,8880,8880,0.956981981982,1251,False,,BGR,BGR,9,"(16, 16)","(4, 4)","(0, 1, 2)","(17, 17)","(0, 1, 2)",128,True,True,False
30,27.855341911315918,12.621058940887451,8880,8880,0.956681681682,1356,False,,BGR,BGR,9,"(16, 16)","(4, 4)","(0, 1, 2)","(18, 18)","(0, 1, 2)",128,True,True,False
31,31.546376705169678,14.598295450210571,8880,8880,0.956118618619,1584,False,,BGR,BGR,9,"(16, 16)","(4, 4)","(0, 1, 2)","(20, 20)","(0, 1, 2)",128,True,True,False
32,66.00586652755737,4.79690408706665,8880,8880,0.947297297297,684,False,,BGR,LAB,9,"(16, 16)","(4, 4)","(0, 1, 2)","(10, 10)","(0, 1, 2)",128,True,True,False
33,31.11339282989502,6.096225261688232,8880,8880,0.95274024024,816,False,,BGR,LAB,9,"(16, 16)","(4, 4)","(0, 1, 2)","(12, 12)","(0, 1, 2)",128,True,True,False
34,25.243154525756836,7.518507957458496,8880,8880,0.954466966967,972,False,,BGR,LAB,9,"(16, 16)","(4, 4)","(0, 1, 2)","(14, 14)","(0, 1, 2)",128,True,True,False
35,28.794661045074463,8.83348822593689,8880,8880,0.955968468468,1059,False,,BGR,LAB,9,"(16, 16)","(4, 4)","(0, 1, 2)","(15, 15)","(0, 1, 2)",128,True,True,False
36,25.820202112197876,10.164176225662231,8880,8880,0.955292792793,1152,False,,BGR,LAB,9,"(16, 16)","(4, 4)","(0, 1, 2)","(16, 16)","(0, 1, 2)",128,True,True,False
37,26.962304830551147,10.66565227508545,8880,8880,0.956981981982,1251,False,,BGR,LAB,9,"(16, 16)","(4, 4)","(0, 1, 2)","(17, 17)","(0, 1, 2)",128,True,True,False
38,27.202045679092407,11.641229152679443,8880,8880,0.956681681682,1356,False,,BGR,LAB,9,"(16, 16)","(4, 4)","(0, 1, 2)","(18, 18)","(0, 1, 2)",128,True,True,False
39,31.00910449028015,14.252317905426025,8880,8880,0.956118618619,1584,False,,BGR,LAB,9,"(16, 16)","(4, 4)","(0, 1, 2)","(20, 20)","(0, 1, 2)",128,True,True,False
