,training_time,test_time,n_train,n_test,score,feat_vect_length,error,error_msg,color_space,orient,pix_per_cell,cell_per_block,hog_channel,spatial_size,hist_bins,spatial_feat,hist_feat,hog_feat
41,26.7606418132782,15.189033508300781,10656,7104,0.989414414414,1648,False,,LUV,7,14,4,2,"(16, 16)",256,True,True,True
42,21.98280620574951,12.474307775497437,10656,7104,0.992117117117,1555,False,,LUV,7,15,4,0,"(15, 15)",256,True,True,True
43,23.933765649795532,13.496942281723022,10656,7104,0.991638513514,1648,False,,LUV,7,15,4,0,"(16, 16)",256,True,True,True
44,20.711064100265503,11.738534688949585,10656,7104,0.990793918919,1555,False,,LUV,7,15,4,1,"(15, 15)",256,True,True,True
45,22.43140411376953,12.299614429473877,10656,7104,0.991188063063,1648,False,,LUV,7,15,4,1,"(16, 16)",256,True,True,True
46,24.28014874458313,14.147951364517212,10656,7104,0.989245495495,1555,False,,LUV,7,15,4,2,"(15, 15)",256,True,True,True
47,26.975136280059814,15.18868374824524,10656,7104,0.989808558559,1648,False,,LUV,7,15,4,2,"(16, 16)",256,True,True,True
48,21.144190311431885,11.691672086715698,10656,7104,0.992342342342,1555,False,,LUV,7,16,4,0,"(15, 15)",256,True,True,True
49,23.30497121810913,12.746920347213745,10656,7104,0.992511261261,1648,False,,LUV,7,16,4,0,"(16, 16)",256,True,True,True
50,19.817685842514038,11.504194021224976,10656,7104,0.991441441441,1555,False,,LUV,7,16,4,1,"(15, 15)",256,True,True,True
51,21.79636001586914,12.106609344482422,10656,7104,0.991807432432,1648,False,,LUV,7,16,4,1,"(16, 16)",256,True,True,True
52,24.07831048965454,13.919477939605713,10656,7104,0.989583333333,1555,False,,LUV,7,16,4,2,"(15, 15)",256,True,True,True
53,25.72413921356201,14.925779342651367,10656,7104,0.99017454955,1648,False,,LUV,7,16,4,2,"(16, 16)",256,True,True,True
