,training_time,test_time,n_train,n_test,score,feat_vect_length,error,error_msg,input_cspace,target_cspace,hog_orient_nbins,hog_pix_per_cell,hog_cell_per_block,hog_channel,spatial_binning_size,hist_channels,hist_nbins,spatial_feat,hist_feat,hog_feat
0,24.780500888824463,15.89416241645813,8880,8880,0.980968468468,2067,False,,BGR,LUV,12,"(14, 14)","(3, 3)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
1,25.39324951171875,18.68817973136902,8880,8880,0.981531531532,2067,False,,BGR,LUV,12,"(14, 14)","(3, 3)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
2,25.794544219970703,17.855392456054688,8880,8880,0.980593093093,2067,False,,BGR,LUV,12,"(14, 14)","(3, 3)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
3,22.82630443572998,14.794002532958984,8880,8880,0.981006006006,1827,False,,BGR,LUV,12,"(14, 14)","(4, 4)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
4,23.068957567214966,14.036098957061768,8880,8880,0.979692192192,1827,False,,BGR,LUV,12,"(14, 14)","(4, 4)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
5,22.918631553649902,13.773554801940918,8880,8880,0.978566066066,1827,False,,BGR,LUV,12,"(14, 14)","(4, 4)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
6,24.88008975982666,16.765584468841553,8880,8880,0.981493993994,2067,False,,BGR,LUV,12,"(15, 15)","(3, 3)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
7,24.10627579689026,15.290350675582886,8880,8880,0.981493993994,2067,False,,BGR,LUV,12,"(15, 15)","(3, 3)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
8,24.714009523391724,16.222738027572632,8880,8880,0.981794294294,2067,False,,BGR,LUV,12,"(15, 15)","(3, 3)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
9,22.182445287704468,13.60393762588501,8880,8880,0.978978978979,1827,False,,BGR,LUV,12,"(15, 15)","(4, 4)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
10,24.586046934127808,16.379289150238037,8880,8880,0.979466966967,1827,False,,BGR,LUV,12,"(15, 15)","(4, 4)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
11,22.791243076324463,14.906590700149536,8880,8880,0.978941441441,1827,False,,BGR,LUV,12,"(15, 15)","(4, 4)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
12,23.391293048858643,16.10550832748413,8880,8880,0.983633633634,2067,False,,BGR,LUV,12,"(16, 16)","(3, 3)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
13,23.076963186264038,14.928046226501465,8880,8880,0.984459459459,2067,False,,BGR,LUV,12,"(16, 16)","(3, 3)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
14,25.2368323802948,16.63966393470764,8880,8880,0.982995495495,2067,False,,BGR,LUV,12,"(16, 16)","(3, 3)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
15,22.845820903778076,15.571995735168457,8880,8880,0.980780780781,1827,False,,BGR,LUV,12,"(16, 16)","(4, 4)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
